order_id,date,month,month_num,product,category,qty,unit_price,discount_pct,revenue,city,channel,rating
FNB-30234,2024-12-14,December,12,Teh Matcha Premium,Teh,4,120000,0,480000,Semarang,Instagram Shop,4.9
FNB-30257,2024-12-14,December,12,Chia Seeds 300g,Superfood,4,95000,15,323000,Semarang,Tokopedia,4.4
FNB-30311,2024-12-14,December,12,Madu Hutan 500ml,Superfood,4,150000,15,510000,Medan,Website,4.7
FNB-30012,2024-12-18,December,12,Chia Seeds 300g,Superfood,5,95000,0,475000,Palembang,Website,4.7
FNB-30124,2024-12-18,December,12,Granola Coklat,Snack,1,80000,5,76000,Medan,Website,4.3
FNB-30425,2024-12-18,December,12,Teh Matcha Premium,Teh,4,120000,0,480000,Jakarta,Shopee,4.5
FNB-30095,2024-12-19,December,12,Granola Coklat,Snack,1,80000,5,76000,Jakarta,Instagram Shop,4.6
FNB-30110,2024-12-19,December,12,Chia Seeds 300g,Superfood,5,95000,5,451250,Palembang,Shopee,4.0
FNB-30385,2024-12-20,December,12,Teh Herbal Camomile,Teh,1,45000,5,42750,Yogyakarta,Tokopedia,4.3
FNB-30436,2024-12-20,December,12,Granola Original,Snack,5,75000,0,375000,Bandung,Shopee,4.5
FNB-30488,2024-12-20,December,12,Kopi Robusta 500g,Kopi,4,65000,0,260000,Jakarta,Tokopedia,4.8
FNB-30474,2024-12-23,December,12,Teh Matcha Premium,Teh,2,120000,0,240000,Jakarta,Tokopedia,4.1
FNB-30259,2024-12-24,December,12,Teh Herbal Camomile,Teh,5,45000,0,225000,Surabaya,Tokopedia,4.3
FNB-30479,2024-12-24,December,12,Granola Original,Snack,4,75000,0,300000,Semarang,Website,4.9
FNB-30077,2024-12-26,December,12,Madu Hutan 500ml,Superfood,1,150000,15,127500,Yogyakarta,Tokopedia,4.4
FNB-30090,2024-12-26,December,12,Kopi Arabica 250g,Kopi,4,85000,0,340000,Medan,Shopee,4.5
FNB-30134,2024-12-26,December,12,Teh Herbal Camomile,Teh,4,45000,10,162000,Palembang,Shopee,4.3
FNB-30150,2024-12-26,December,12,Granola Coklat,Snack,6,80000,0,480000,Medan,Tokopedia,4.1
FNB-30155,2024-12-26,December,12,Teh Herbal Camomile,Teh,5,45000,10,202500,Makassar,Website,4.1
FNB-30178,2024-12-26,December,12,Granola Original,Snack,5,75000,0,375000,Semarang,Website,4.5
FNB-30186,2024-12-29,December,12,Kopi Robusta 500g,Kopi,8,65000,0,520000,Makassar,Shopee,4.9
FNB-30197,2024-12-29,December,12,Kopi Arabica 250g,Kopi,2,85000,10,153000,Semarang,Shopee,4.8
FNB-30211,2024-12-30,December,12,Granola Coklat,Snack,5,80000,15,340000,Surabaya,Shopee,4.1
FNB-30421,2024-12-30,December,12,Kopi Robusta 500g,Kopi,8,65000,5,494000,Jakarta,Shopee,4.9
