order_id,date,month,month_num,product,category,qty,unit_price,discount_pct,revenue,city,channel,rating
ELK-20144,2024-11-22,November,11,iPad Air,Tablet,1,9999000,15,8499150,Yogyakarta,Shopee,4.7
ELK-20233,2024-11-22,November,11,iPhone 15,Smartphone,2,14999000,20,23998400,Semarang,Tokopedia,4.8
ELK-20231,2024-11-23,November,11,Laptop ASUS VivoBook,Laptop,4,8999000,0,35996000,Makassar,Tokopedia,4.4
ELK-20331,2024-11-24,November,11,Keyboard Mechanical,Aksesoris,1,899000,0,899000,Jakarta,Tokopedia,4.2
ELK-20050,2024-11-25,November,11,Keyboard Mechanical,Aksesoris,1,899000,20,719200,Jakarta,Tokopedia,4.9
ELK-20399,2024-11-25,November,11,Laptop Lenovo IdeaPad,Laptop,1,7499000,10,6749100,Surabaya,Tokopedia,4.2
ELK-20158,2024-11-26,November,11,Samsung Tab A9,Tablet,1,3299000,20,2639200,Palembang,Tokopedia,3.8
ELK-20341,2024-11-27,November,11,Samsung Galaxy A55,Smartphone,1,5499000,15,4674150,Semarang,Shopee,4.9
ELK-20477,2024-11-27,November,11,Laptop Lenovo IdeaPad,Laptop,1,7499000,20,5999200,Surabaya,Website,4.5
ELK-20104,2024-11-28,November,11,TWS Earbuds Xiaomi,Audio,1,399000,10,359100,Semarang,Tokopedia,4.0
ELK-20302,2024-11-28,November,11,Laptop ASUS VivoBook,Laptop,1,8999000,10,8099100,Surabaya,Instagram Shop,4.7
ELK-20121,2024-11-29,November,11,Samsung Galaxy A55,Smartphone,1,5499000,10,4949100,Makassar,Tokopedia,4.4
ELK-20166,2024-11-29,November,11,iPhone 15,Smartphone,2,14999000,5,28498100,Semarang,Tokopedia,4.1
ELK-20182,2024-11-29,November,11,Laptop Lenovo IdeaPad,Laptop,1,7499000,15,6374150,Palembang,Tokopedia,4.8
ELK-20431,2024-11-29,November,11,Samsung Tab A9,Tablet,1,3299000,10,2969100,Jakarta,Tokopedia,4.3
ELK-20020,2024-12-01,December,12,Laptop Lenovo IdeaPad,Laptop,3,7499000,20,17997600,Makassar,Tokopedia,4.6
ELK-20292,2024-12-02,December,12,iPad Air,Tablet,1,9999000,20,7999200,Makassar,Instagram Shop,4.6
ELK-20191,2024-12-03,December,12,TWS Earbuds Xiaomi,Audio,1,399000,0,399000,Makassar,Shopee,4.6
ELK-20471,2024-12-03,December,12,Mouse Logitech MX,Aksesoris,3,1299000,0,3897000,Medan,Website,4.1
ELK-20089,2024-12-07,December,12,Samsung Galaxy A55,Smartphone,1,5499000,0,5499000,Yogyakarta,Website,4.9
ELK-20460,2024-12-07,December,12,iPhone 15,Smartphone,3,14999000,10,40497300,Palembang,Website,3.9
ELK-20285,2024-12-08,December,12,Laptop ASUS VivoBook,Laptop,3,8999000,5,25647150,Jakarta,Shopee,4.5
ELK-20499,2024-12-09,December,12,Keyboard Mechanical,Aksesoris,1,899000,20,719200,Surabaya,Tokopedia,4.7
ELK-20133,2024-12-11,December,12,iPhone 15,Smartphone,1,14999000,0,14999000,Medan,Tokopedia,4.2
ELK-20222,2024-12-12,December,12,Laptop ASUS VivoBook,Laptop,3,8999000,0,26997000,Surabaya,Website,5.0
ELK-20346,2024-12-12,December,12,Sony WH-1000XM5,Audio,1,4299000,0,4299000,Surabaya,Shopee,4.3
ELK-20254,2024-12-13,December,12,Mouse Logitech MX,Aksesoris,1,1299000,0,1299000,Yogyakarta,Tokopedia,4.4
ELK-20377,2024-12-14,December,12,Laptop ASUS VivoBook,Laptop,1,8999000,0,8999000,Palembang,Tokopedia,4.4
ELK-20351,2024-12-15,December,12,Samsung Tab A9,Tablet,4,3299000,15,11216600,Makassar,Shopee,4.3
ELK-20023,2024-12-16,December,12,Sony WH-1000XM5,Audio,1,4299000,10,3869100,Bandung,Instagram Shop,4.1
ELK-20408,2024-12-17,December,12,iPhone 15,Smartphone,1,14999000,20,11999200,Jakarta,Website,4.8
ELK-20111,2024-12-18,December,12,Samsung Galaxy A55,Smartphone,3,5499000,20,13197600,Makassar,Tokopedia,4.9
ELK-20474,2024-12-18,December,12,Mouse Logitech MX,Aksesoris,1,1299000,15,1104150,Palembang,Shopee,3.9
ELK-20204,2024-12-19,December,12,iPhone 15,Smartphone,3,14999000,20,35997600,Surabaya,Website,4.7
ELK-20424,2024-12-21,December,12,Keyboard Mechanical,Aksesoris,1,899000,0,899000,Semarang,Tokopedia,3.9
ELK-20043,2024-12-22,December,12,iPad Air,Tablet,1,9999000,0,9999000,Medan,Tokopedia,4.0
ELK-20480,2024-12-22,December,12,iPad Air,Tablet,1,9999000,15,8499150,Palembang,Tokopedia,4.4
ELK-20329,2024-12-23,December,12,iPhone 15,Smartphone,1,14999000,5,14249050,Palembang,Tokopedia,4.1
ELK-20037,2024-12-24,December,12,iPad Air,Tablet,1,9999000,0,9999000,Palembang,Shopee,4.6
ELK-20492,2024-12-24,December,12,iPad Air,Tablet,3,9999000,10,26997300,Semarang,Instagram Shop,4.9
ELK-20105,2024-12-25,December,12,Sony WH-1000XM5,Audio,6,4299000,20,20635200,Medan,Website,4.8
ELK-20068,2024-12-26,December,12,iPad Air,Tablet,1,9999000,10,8999100,Surabaya,Tokopedia,4.2
ELK-20490,2024-12-26,December,12,Keyboard Mechanical,Aksesoris,1,899000,10,809100,Jakarta,Tokopedia,3.8
ELK-20028,2024-12-27,December,12,Laptop Lenovo IdeaPad,Laptop,4,7499000,10,26996400,Semarang,Shopee,3.8
ELK-20205,2024-12-27,December,12,TWS Earbuds Xiaomi,Audio,1,399000,15,339150,Medan,Website,4.5
ELK-20321,2024-12-27,December,12,iPhone 15,Smartphone,1,14999000,10,13499100,Palembang,Tokopedia,4.3
ELK-20131,2024-12-28,December,12,iPad Air,Tablet,1,9999000,20,7999200,Makassar,Instagram Shop,4.2
ELK-20229,2024-12-30,December,12,Mouse Logitech MX,Aksesoris,3,1299000,20,3117600,Bandung,Tokopedia,4.4
